"Week Ending","Federal Provider Number","Provider Name","Provider Address","Provider City","Provider State","Provider Zip Code","Provider Phone Number",County,"Submitted Data","Passed Quality Assurance Check","Residents Weekly Admissions COVID-19","Residents Total Admissions COVID-19","Residents Weekly Confirmed COVID-19","Residents Total Confirmed COVID-19","Residents Weekly All Deaths","Residents Total All Deaths","Residents Weekly COVID-19 Deaths","Residents Total COVID-19 Deaths","Number of All Beds","Total Number of Occupied Beds","Staff Weekly Confirmed COVID-19","Staff Total Confirmed COVID-19","Staff Weekly COVID-19 Deaths","Staff Total COVID-19 Deaths","Shortage of Nursing Staff","Shortage of Clinical Staff","Shortage of Aides","Shortage of Other Staff","Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents","Three or More Confirmed COVID-19 Cases This Week","Initial Confirmed COVID-19 Case This Week","Number of Residents with a New Positive COVID-19 Test Result","Number of Residents with New Influenza","Number of Staff and/or Personnel with a New Positive COVID-19 Test Result","Number of Staff and/or Personnel with New Influenza","Able to Test or Obtain Resources to Test All Residents, Staff, and/or Personnel","Facility No Longer Has Supply Items in 7 Days","N95 Respirator No Longer Available in 7 Days","Face Masks No Longer Available in 7 Days","Eye Protection No Longer Available in 7 Days","Gowns No Longer Available in 7 Days","Gloves No Longer Available in 7 Days","Number of Residents Not Vaccinated with COVID-19 Vaccine or who Received COVID-19 Vaccine Dose 1, 13 Days or Less Before Positive Test","Number of Residents who Received COVID-19 Vaccine Dose 1 Only, 14 Days or More Before Positive Test","Number of Residents who Received COVID-19 Vaccine Doses 1 and 2, 14 Days or More Before Positive Test","Number of Residents who Received a COVID-19 Vaccine Booster, 14 Days or More Before Positive Test","Therapeutic Bamlanivimab: Number of Residents Treated from Stock Stored at This Facility","Therapeutic Bamlanivimab: Number of Residents Treated from Stock Stored at Another Facility","Therapeutic Casirivimab plus Imdevimab: Number of Residents Treated from Stock Stored at This Facility","Therapeutic Casirivimab plus Imdevimab: Number of Residents Treated from Stock Stored at Another Facility","Therapeutic Bamlanivimab plus Etesevimab: Number of Residents Treated from Stock Stored at This Facility","Therapeutic Bamlanivimab plus Etesevimab: Number of Residents Treated from Stock Stored at Another Facility","Therapeutic Sotrovimab: Number of Residents Treated from Stock Stored at This Facility","Therapeutic Sotrovimab: Number of Residents Treated from Stock Stored at Another Facility","Therapeutic Evusheld: Number of Residents Treated from Stock Stored at This Facility","Therapeutic Evusheld: Number of Residents Treated from Stock Stored at Another Facility","Therapeutic Molnupiravir: Number of Residents Treated from Stock Stored at This Facility","Therapeutic Molnupiravir: Number of Residents Treated from Stock Stored at Another Facility","Therapeutic Paxlovid: Number of Residents Treated from Stock Stored at This Facility","Therapeutic Paxlovid: Number of Residents Treated from Stock Stored at Another Facility","Therapeutic Bebtelovimab: Number of Residents Treated from Stock Stored at This Facility","Therapeutic Bebtelovimab: Number of Residents Treated from Stock Stored at Another Facility","Number of Residents Staying in this Facility for At Least 1 Day This Week","Number of Residents Staying in this Facility for At Least 1 Day This Week who Received a Completed COVID-19 Vaccination at Any Time","Number of Residents Staying in this Facility for At Least 1 Day This Week who Received a Partial COVID-19 Vaccination at Any Time","Number of Residents Staying in this Facility for At Least 1 Day This Week with a Medical Contraindication to a COVID-19 Vaccine at Any Time","Number of Residents Staying in this Facility for At Least 1 Day This Week who were Offered but Declined a COVID-19 Vaccine at Any Time","Number of Residents Staying in this Facility for At Least 1 Day This Week with an Unknown COVID-19 Vaccination Status at Any Time","Recent Percentage of Current Residents who Received a Completed COVID-19 Vaccination at Any Time","Percentage of Current Residents who Received a Completed COVID-19 Vaccination at Any Time","Percentage of Current Residents who Received a Partial COVID-19 Vaccination at Any Time","Percentage of Current Residents who Received a Completed or Partial COVID-19 Vaccination at Any Time","Percentage of Current Residents with No Medical Contraindications who Received a Completed COVID-19 Vaccination at Any Time","Percentage of Current Residents with No Medical Contraindications who Received a Partial COVID-19 Vaccination at Any Time","Percentage of Current Residents with No Medical Contraindications who Received a Completed or Partial COVID-19 Vaccination at Any Time","Percentage of Current Residents with No Medical Contraindications who Received a Completed COVID-19 Vaccination, Excluding Declinations from Eligible Residents at Any Time","Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week","Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week who Received a Completed COVID-19 Vaccination at Any Time","Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week who Received a Partial COVID-19 Vaccination at Any Time","Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week with a Medical Contraindication to a COVID-19 Vaccine at Any Time","Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week who were Offered but Declined a COVID-19 Vaccine at Any Time","Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week with an Unknown COVID-19 Vaccination Status at Any Time","Recent Percentage of Current Healthcare Personnel who Received a Completed COVID-19 Vaccination at Any Time","Percentage of Current Healthcare Personnel who Received a Completed COVID-19 Vaccination at Any Time","Percentage of Current Healthcare Personnel who Received a Partial COVID-19 Vaccination at Any Time","Recent Percentage of Current Healthcare Personnel who Received a Completed or Partial COVID-19 Vaccination at Any Time","Percentage of Current Healthcare Personnel who Received a Completed or Partial COVID-19 Vaccination at Any Time","Percentage of Current Healthcare Personnel with No Medical Contraindications who Received a Completed COVID-19 Vaccination at Any Time","Percentage of Current Healthcare Personnel with No Medical Contraindications who Received a Partial COVID-19 Vaccination at Any Time","Percentage of Current Healthcare Personnel with No Medical Contraindications who Received a Completed or Partial COVID-19 Vaccination at Any Time","Percentage of Current Healthcare Personnel with No Medical Contraindications who Received a Completed COVID-19 Vaccination, Excluding Declinations from Eligible Personnel at Any Time","Number of Residents with a Completed Vaccination Staying in this Facility for At Least 1 Day This Week who Received a COVID-19 Vaccine Booster at Any Time","Recent Percentage of Current Residents with a Completed Vaccination who Received a COVID-19 Vaccine Booster at Any Time","Percentage of Current Residents with a Completed Vaccination who Received a COVID-19 Vaccine Booster at Any Time","Number of Healthcare Personnel with a Completed Vaccination Staying in this Facility for At Least 1 Day This Week who Received a COVID-19 Vaccine Booster at Any Time","Recent Percentage of Current Healthcare Personnel with a Completed Vaccination who Received a COVID-19 Vaccine Booster at Any Time","Percentage of Current Healthcare Personnel with a Completed Vaccination who Received a COVID-19 Vaccine Booster at Any Time"
2022-06-19,115099,"HABERSHAM HOME","HIGHWAY 441 NORTH, BOX 37",DEMOREST,GA,30535,7067543113,Habersham,Y,Y,0,15,0,110,0,101,0,18,84,73,0,121,0,0,Y,N,Y,N,0,0,1506.85,246.58,N,N,0,0,0,0,Y,N,"","","","","","","","","","","","","","","","","","","","","","","","","",73,53,0,0,20,0,72.603,72.603,0,72.603,72.603,0,72.603,100,57,51,0,0,6,0,89.474,89.474,0,89.474,89.474,89.474,0,89.474,100,24,45.283,45.283,5,9.804,9.804
2022-06-19,115104,"NHC HEALTHCARE ROSSVILLE","1425 MCFARLAND AVE",ROSSVILLE,GA,30741,7068610863,Walker,Y,Y,1,2,0,109,0,112,0,12,110,94,0,94,0,0,Y,N,Y,Y,0,0,1159.57,127.66,N,N,0,0,0,0,Y,N,"","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",85.263,"","","","","","","","","","","","","",89.668,"","",89.668,"","","","","","",86.42,"","",21.399,""
2022-06-19,115106,"EFFINGHAM CARE & REHABILITATION CENTER","459 HIGHWAY 119 SOUTH",SPRINGFIELD,GA,31329,9127546451,Effingham,Y,Y,0,7,0,70,0,64,0,13,105,83,0,83,0,0,"","","","",0,0,843.37,156.63,N,N,0,0,0,0,Y,N,"","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,79,0,0,4,0,95.181,95.181,0,95.181,95.181,0,95.181,100,152,146,0,0,6,0,96.053,96.053,0,96.053,96.053,96.053,0,96.053,100,77,97.468,97.468,88,60.274,60.274
2022-06-19,115110,"SIGNATURE HEALTHCARE OF BUCKHEAD","54 PEACHTREE PARK DRIVE N.E.",ATLANTA,GA,30309,4043516041,Fulton,Y,Y,0,62,0,188,0,67,0,5,179,110,0,101,0,0,Y,N,Y,N,0,0,1709.09,45.45,N,N,0,0,0,0,Y,N,"","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,98,0,0,12,0,89.091,89.091,0,89.091,89.091,0,89.091,100,115,99,0,1,15,0,86.087,86.087,0,86.087,86.087,86.842,0,86.842,100,30,30.612,30.612,18,18.182,18.182
2022-06-19,115115,"SIGNATURE HEALTHCARE AT TOWER ROAD","26 TOWER RD",MARIETTA,GA,30060,7704228913,Cobb,Y,Y,0,292,0,107,0,61,0,39,138,106,2,137,0,0,"","","","",0,0,1009.43,367.92,N,N,0,0,2,0,Y,N,"","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,74,8,0,22,0,71.154,71.154,7.692,78.846,71.154,7.692,78.846,90.244,185,167,0,0,18,0,90.27,90.27,0,90.27,90.27,90.27,0,90.27,100,22,29.73,29.73,52,31.138,31.138
2022-06-19,115120,"SIGNATURE HEALTHCARE OF SAVANNAH","815 EAST 63 STREET",SAVANNAH,GA,31405,9123528615,Chatham,Y,Y,0,65,0,150,0,51,0,15,120,106,0,83,0,0,"","","","",0,0,1415.09,141.51,N,N,0,0,0,0,Y,N,"","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,74,3,0,28,0,70.476,70.476,2.857,73.333,70.476,2.857,73.333,96.104,154,140,0,0,14,0,90.909,90.909,0,90.909,90.909,90.909,0,90.909,100,37,50,50,13,9.286,9.286
2022-06-19,115124,"MAGNOLIA MANOR OF COLUMBUS NURSING CENTER - EAST","2010 WARM SPRINGS RD",COLUMBUS,GA,31904,7063240387,Muscogee,Y,Y,0,10,0,89,0,45,0,12,210,94,0,102,0,0,"","","","",0,0,946.81,127.66,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94,88,0,0,6,0,93.617,93.617,0,93.617,93.617,0,93.617,100,104,98,0,0,6,0,94.231,94.231,0,94.231,94.231,94.231,0,94.231,100,56,63.636,63.636,49,50,50
2022-06-19,115129,"NURSE CARE OF BUCKHEAD","2920 PHARR COURT SOUTH NW",ATLANTA,GA,30305,4042619043,Fulton,Y,Y,0,225,0,207,3,135,0,17,220,186,1,123,0,0,Y,N,Y,N,0,0,1112.9,91.4,N,N,0,0,1,0,Y,N,"","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,159,13,0,11,5,84.574,84.574,6.915,91.489,84.574,6.915,91.489,89.831,188,169,9,1,9,0,89.894,89.894,4.787,94.681,94.681,90.374,4.813,95.187,94.944,158,99.371,99.371,38,22.485,22.485
2022-06-19,115132,"ABERCORN REHABILITATION CENTER","11800 ABERCORN STREET",SAVANNAH,GA,31419,9129254402,Chatham,Y,Y,0,3,0,111,2,20,0,2,100,81,0,83,0,0,"","","","",0,0,1370.37,24.69,N,N,0,10,0,0,Y,N,"","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,76,0,0,5,0,93.827,93.827,0,93.827,93.827,0,93.827,100,109,108,0,1,0,0,99.083,99.083,0,99.083,99.083,100,0,100,100,76,100,100,67,62.037,62.037
2022-06-19,115138,"NEWNAN HEALTH AND REHABILITATION","244 EAST BROAD STREET",NEWNAN,GA,30263,7702537160,Coweta,Y,Y,0,20,0,30,0,51,0,14,104,59,0,33,0,0,"","","","",0,0,508.47,237.29,N,N,0,0,0,0,Y,N,"","","","","","","","","","","",0,0,0,0,0,0,"","","","","","","","",63,57,1,1,4,0,90.476,90.476,1.587,92.063,91.935,1.613,93.548,98.276,67,65,0,0,1,1,97.015,97.015,0,97.015,97.015,97.015,0,97.015,98.485,43,75.439,75.439,26,40,40
2022-06-19,115144,"RIVERDALE CENTER FOR NURSING AND HEALING","315 UPPER RIVERDALE ROAD",RIVERDALE,GA,30274,7709911050,Clayton,Y,Y,3,248,0,78,0,16,0,7,152,143,0,72,0,0,"","","","",0,0,545.45,48.95,N,N,0,0,0,0,Y,N,"","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,117,0,0,26,0,81.818,81.818,0,81.818,81.818,0,81.818,100,134,134,0,0,0,0,100,100,0,100,100,100,0,100,100,61,52.137,52.137,26,19.403,19.403
2022-06-19,115145,"ANDERSON MILL CENTER FOR NURSING AND HEALING LLC","2130 ANDERSON MILL RD",AUSTELL,GA,30106,7709418813,Cobb,Y,Y,0,1,0,94,0,59,0,14,170,107,1,66,0,0,"","","","",0,0,878.5,130.84,N,N,0,0,1,0,Y,N,"","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,92,2,0,13,0,85.981,85.981,1.869,87.85,85.981,1.869,87.85,97.872,133,123,1,0,9,0,92.481,92.481,0.752,93.233,93.233,92.481,0.752,93.233,99.194,69,75,75,34,27.642,27.642
2022-06-19,115146,"ORCHARD VIEW REHABILITATION & SKILLED NURSING CTR","8414 WHITESVILLE ROAD",COLUMBUS,GA,31907,7062251100,Muscogee,Y,Y,4,69,0,84,0,115,0,29,200,130,4,243,0,1,"","","","",0,0,646.15,223.08,N,N,0,0,4,0,Y,N,"","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,120,0,0,6,0,95.238,95.238,0,95.238,95.238,0,95.238,100,606,594,4,1,7,0,98.02,98.02,0.66,98.68,98.68,98.182,0.661,98.843,99.331,103,85.833,85.833,180,30.303,30.303
2022-06-19,115147,"KENTWOOD NURSING FACILITY","1227 WEST WHEELER PARKWAY",AUGUSTA,GA,30909,7068631188,Richmond,Y,Y,0,26,0,33,0,13,0,1,100,70,0,39,0,0,"","","","",0,0,471.43,14.29,N,N,0,0,0,0,Y,N,"","","","","","","","","","","","","","","","","","","","","","","","","",72,72,0,0,0,0,100,100,0,100,100,0,100,100,70,70,0,0,0,0,100,100,0,100,100,100,0,100,100,0,0,0,70,100,100
2022-06-19,115150,"AMARA HEALTHCARE & REHAB","2021 SCOTT ROAD",AUGUSTA,GA,30906,7067931057,Richmond,N,"",0,42,0,51,0,26,0,19,"","",0,33,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
